SerialNumber,Leave,ActionYear,WorkDurationYear,CountLoan,Avg_MonthPerLoan,HireType,HireSourceGroup,WorkDurationYear,Avg_TotalAbsensePerYear,Avg_NumDaysPerAbsense,TotalEduAllowance,NumYear_SinceLastEduAllowance,TotalEduAttend,MaxEduDegreeLevel,EduBranch_BUSINESS,EduBranch_CHEM,EduBranch_COM,EduBranch_EDU,EduBranch_ENG_CHEM,EduBranch_ENG_CIVIL,EduBranch_ENG_COM_ELEC,EduBranch_ENG_ENV,EduBranch_ENG_IND,EduBranch_ENG_OTHER,EduBranch_ENG_PET_CHEM,EduBranch_Finance,EduBranch_Languages,EduBranch_Law,EduBranch_Other,EduBranch_Science,EduBranch_Social,Max_EduInstituteGroup,NumYear_SinceLastEdu
4560,1,2017,2.0,,,Experienced Hire,Referral,2.0,3.5,2.2857142857142856,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,5.0
4561,1,2017,2.0,,,Inexperienced Hire,Agency,2.0,5.5,2.1818181818181817,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4562,0,2016,1.0,,,Inexperienced Hire,Website/Ads,1.0,5.0,1.0,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4563,0,2017,2.0,,,Inexperienced Hire,Referral,2.0,9.0,1.1111111111111112,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,4.0
4564,1,2017,2.0,,,Inexperienced Hire,Agency,2.0,10.5,1.0952380952380951,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,2.0
4565,1,2015,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4566,1,2017,2.0,,,Inexperienced Hire,Campus/Fair,2.0,9.0,1.8333333333333333,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4567,1,2017,2.0,,,Inexperienced Hire,Campus/Fair,2.0,3.0,2.0,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4568,0,2015,0.0,,,Inexperienced Hire,Campus/Fair,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4569,0,2015,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4570,0,2017,2.0,,,Experienced Hire,Agency,2.0,7.5,1.1333333333333333,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,5.0
4571,0,2016,1.0,,,Experienced Hire,Website/Ads,1.0,2.0,2.0,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,4.0
4572,1,2016,1.0,,,Inexperienced Hire,Agency,1.0,0.0,,,,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4573,0,2017,2.0,,,Inexperienced Hire,Agency,2.0,6.0,1.0833333333333333,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,2.0
4574,0,2017,2.0,,,Experienced Hire,Referral,2.0,3.0,1.6666666666666667,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4575,0,2016,1.0,,,Inexperienced Hire,Agency,1.0,1.0,1.0,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4576,1,2016,1.0,,,Inexperienced Hire,Agency,1.0,1.0,1.0,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4577,0,2015,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,1.0
4578,1,2015,0.0,,,Experienced Hire,Agency,0.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,6.0
4579,0,2017,2.0,1.0,2.0,Inexperienced Hire,Referral,2.0,5.0,2.0,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4580,1,2016,1.0,,,Inexperienced Hire,Agency,1.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4581,0,2017,2.0,,,Inexperienced Hire,Agency,2.0,4.0,1.0,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4582,0,2017,2.0,,,Inexperienced Hire,Agency,2.0,3.5,1.4285714285714286,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,2.0
4583,1,2017,2.0,,,Inexperienced Hire,Referral,2.0,3.0,1.8333333333333333,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4584,0,2017,2.0,,,Inexperienced Hire,Referral,2.0,2.0,1.0,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,2.0
4585,0,2017,2.0,,,Experienced Hire,Referral,2.0,3.0,2.0,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,9.0
4586,1,2017,2.0,,,Inexperienced Hire,Agency,2.0,5.5,2.090909090909091,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4587,0,2017,2.0,,,Experienced Hire,Contractor Conversion,2.0,0.5,3.0,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,5.0
4588,0,2017,2.0,,,Experienced Hire,Contractor Conversion,2.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,19.0
4589,1,2016,1.0,,,Inexperienced Hire,Agency,1.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4590,1,2017,2.0,,,Inexperienced Hire,Agency,2.0,6.5,1.2307692307692308,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,2.0
4591,0,2015,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4592,1,2017,2.0,,,Inexperienced Hire,Agency,2.0,3.5,1.0,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4593,1,2017,2.0,,,Inexperienced Hire,Agency,2.0,3.5,2.142857142857143,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4594,1,2016,1.0,,,Experienced Hire,Agency,1.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4595,0,2015,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,1.0
4596,1,2017,2.0,,,Inexperienced Hire,Referral,2.0,5.0,1.8,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,4.0
4597,0,2015,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,1.0
4598,1,2017,2.0,,,Inexperienced Hire,Agency,2.0,3.5,1.8571428571428568,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4599,0,2017,2.0,,,Inexperienced Hire,Agency,2.0,7.5,2.0,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4600,0,2015,0.0,,,Experienced Hire,Agency,0.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,5.0
4601,0,2017,2.0,,,Inexperienced Hire,Other,2.0,1.5,1.0,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,3.0
4602,1,2017,2.0,,,Inexperienced Hire,Agency,2.0,6.5,1.0,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,2.0
4603,0,2016,1.0,,,Contractor Conversion,Contractor Conversion,1.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4604,0,2017,2.0,,,Contractor Conversion,Contractor Conversion,2.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4605,0,2017,2.0,,,Inexperienced Hire,Website/Ads,2.0,0.5,1.0,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4606,1,2016,1.0,,,Inexperienced Hire,Referral,1.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4607,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,2.0
4608,0,2016,0.0,,,Contractor Conversion,Contractor Conversion,0.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4609,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UNIV,1.0
4610,0,2017,1.0,,,Inexperienced Hire,Other,1.0,2.0,1.0,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4611,1,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4612,0,2017,1.0,,,Experienced Hire,Agency,1.0,4.0,1.0,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UNIV,2.0
4613,1,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UNIV,1.0
4614,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UNIV,1.0
4615,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,4.0
4616,0,2017,1.0,,,Inexperienced Hire,Agency,1.0,5.0,2.0,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,3.0
4617,0,2016,0.0,,,Inexperienced Hire,Referral,0.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4618,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4619,0,2017,1.0,,,Inexperienced Hire,Agency,1.0,6.0,1.3333333333333333,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,2.0
4620,0,2017,1.0,,,Inexperienced Hire,Agency,1.0,4.0,1.5,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4621,1,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4622,1,2017,1.0,,,Inexperienced Hire,Agency,1.0,3.0,2.0,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4623,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,UNIV,1.0
4624,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4625,1,2017,1.0,,,Inexperienced Hire,Agency,1.0,7.0,1.2857142857142858,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,2.0
4626,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,1.0
4627,0,2017,1.0,,,Inexperienced Hire,Agency,1.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4628,0,2016,0.0,,,Inexperienced Hire,Referral,0.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4629,0,2016,0.0,,,Experienced Hire,Referral,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,9.0
4630,0,2016,0.0,,,Experienced Hire,Referral,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UNIV,8.0
4631,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,1.0
4632,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,1.0
4633,0,2016,0.0,,,Experienced Hire,Contractor Conversion,0.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,4.0
4634,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,UNIV,1.0
4635,1,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4636,1,2017,1.0,,,Contractor Conversion,Contractor Conversion,1.0,8.0,1.5,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,2.0
4637,0,2017,1.0,,,Experienced Hire,Referral,1.0,7.0,1.2857142857142858,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,11.0
4638,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,1.0
4639,1,2017,1.0,,,Inexperienced Hire,Agency,1.0,13.0,1.1538461538461535,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4640,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4641,0,2016,0.0,,,Inexperienced Hire,Contractor Conversion,0.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,UNIV,1.0
4642,0,2017,1.0,,,Experienced Hire,Referral,1.0,12.0,1.1666666666666667,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,6.0
4643,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4644,0,2017,1.0,,,Inexperienced Hire,Contractor Conversion,1.0,7.0,1.5714285714285714,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4645,0,2016,0.0,,,Experienced Hire,Agency,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,7.0
4646,0,2016,0.0,,,Inexperienced Hire,Contractor Conversion,0.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4647,1,2016,0.0,,,Experienced Hire,Agency,0.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4648,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4649,0,2016,0.0,,,Inexperienced Hire,Referral,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,2.0
4650,0,2017,1.0,,,Inexperienced Hire,Agency,1.0,1.0,1.0,,,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4651,1,2017,1.0,,,Inexperienced Hire,Agency,1.0,2.0,4.5,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4652,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4653,0,2016,0.0,,,Inexperienced Hire,Campus/Fair,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4654,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4655,1,2017,1.0,,,Experienced Hire,Agency,1.0,5.0,1.6,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,5.0
4656,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,1.0
4657,1,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4658,0,2016,0.0,,,Inexperienced Hire,Referral,0.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4659,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4660,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4661,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4662,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4663,1,2016,0.0,,,Inexperienced Hire,Campus/Fair,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4664,1,2017,1.0,,,Inexperienced Hire,Campus/Fair,1.0,3.0,2.0,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4665,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4666,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4667,0,2016,0.0,,,Inexperienced Hire,Contractor Conversion,0.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4668,0,2016,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4669,0,2016,0.0,,,Inexperienced Hire,Campus/Fair,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4670,1,2017,1.0,,,Inexperienced Hire,Agency,1.0,8.0,1.125,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4671,0,2016,0.0,,,Inexperienced Hire,Campus/Fair,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
